id,def_year,data_year,class,def,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19
1505060734,2019,2018,1,"1,00",0.081263564,0.057758334,11.29744242,0.010139286,0,0.088451444,0.078576596,0.014621626,0.083291936,0.045873667,0.693444487,1.323927803,0.996362955,0.078172706,0.011044126,0.958739579,1.085588853,0.754780652,11.30563798
941290282,2019,2017,3,"1,00",0.008980144,0.078463048,97.94588399,0.089790702,1.586545152,0.009061518,0.114490126,0.470045867,0.410746663,0.000540563,0.191025405,4.536227471,0.911892678,0.00305659,0.102084985,0.338349611,1.130166292,0.192756385,110.3567869
993616912,2018,2016,1,"1,00",0.028229824,0.030388575,34.42352941,0.230239123,0,0.029049897,-0.000996347,0.094972258,0.012535105,0.017020923,2.424277649,0.400849373,0.72171907,-0.001026343,0.236927546,-0.035294118,0.99897471,2.494702666,34.42352941
7505640707,2018,2017,1,"1,00",0.152945437,0.059512313,5.5382794,0.038990826,0,0.180561494,0.152945437,0.017538144,0.026768746,0.037059392,2.223201352,0.38073519,1.134530426,0.152945437,0.046031067,1,1.180561494,2.624625909,5.5382794
9658062988,2019,2017,1,"1,00",-0.774021295,-0.787789108,-2.291995678,0.00247692,-0.00204165,-0.436300997,-0.783189114,0.001122416,-0.356986677,-0.804194679,2.206774536,0.802775429,0.551278332,-0.790377561,0.001396192,1.011802843,0.558531278,1.243916591,-2.291995678
1706905482,2017,2014,1,"1,00",0.008743847,0.009156942,113.3661417,0.008778271,0,0.008820976,-0.504836655,0.006157189,0.006422794,0.007332438,1.425694516,0.695279488,0.413057823,-1.037862703,0.008855704,-57.73622047,0.490710193,1.438270533,113.3661417
2620722018,2017,2014,1,"1,00",-2.904783939,-1.628441428,-1.344259684,0.011465001,-0.515517459,-0.743903884,-3.66774633,0.007604563,-1.080120718,-1.618236035,1.507647618,2.033163396,0.056919026,-15.47326754,0.002936142,1.262657192,0.060704411,0.386102699,-1.344259684
2326068534,2017,2016,1,"1,00",0.049022164,0.077966102,19.39361702,0.011734029,0,0.051563357,0.04928292,0.001878052,0.012478611,0.035462842,6.24797914,0.152163933,0.362314866,0.049022164,0.012342293,1,1.05183763,6.571859572,19.39361702
7234910615,2019,2018,1,"1,00",0.89386158,0.001263553,0.11874145,0.006684601,0,8.421658986,0.89386158,0.000474438,8.97E-05,-0.040433684,14.08950844,0.007533153,9.26344086,0.89386158,0.062980031,1,9.421658986,132.7465438,0.11874145
4208597606,2018,2017,1,"1,00",0.054863926,0.078749276,17.22691293,0.011942675,0,0.058048706,0.054863926,0.001737354,0.011456008,0.053561089,6.874059062,0.137493156,1.039822331,0.054863926,0.012635932,1,1.058048706,7.273089294,17.22691293
5254217183,2018,2016,1,"1,00",-0.542485732,0.055453393,-2.469491525,0.202441344,7.53516295,-0.351695786,-0.339663919,0.092798488,0.025419664,-0.11439442,2.181515536,0.515529395,0.516423433,-0.542485732,0.15111353,1,0.746455873,1.414285714,-2.843366452
5715514990,2019,2017,1,"1,00",0.034207789,0.126834624,28.22466216,0.18542702,0.06332574,0.035419409,-0.051311684,0.023576173,0.016126425,0.018895181,7.865017913,0.121774715,0.610386502,-0.056507174,0.192052187,-1.510135135,0.946854988,8.143592198,28.23310811
838292781,2019,2016,1,"1,00",-0.511292035,0.074053097,-2.95582941,0.027893805,0,-0.338314517,-0.511292035,0.025979164,0.068970065,0.057911504,1.073699115,1.407556376,0.318545932,-0.511292035,0.018456926,1,0.661685483,0.710451117,-2.95582941
7164579965,2017,2016,1,"1,00",0.793658088,0.064568015,0.259988419,0.1796875,0,3.846325167,0.793658088,0.065248227,0.023445974,0.039981618,2.75390625,0.074926992,3.975501114,0.793658088,0.870824053,1,4.846325167,13.34632517,0.259988419
309377233,2019,2018,1,"1,00",-0.811669518,-0.128023141,-1.024307732,0.063805868,-12.389931,-0.448022948,-0.67972369,2.771244546,-5.560357365,-0.300147818,0.023024265,9.010942586,0.017201286,-10.94436443,0.076745149,2.045159769,0.182434195,0.012708866,-2.232028526
2915528447,2019,2018,1,"1,00",0.543427081,0.08475439,0.840173292,0.012057776,0,1.190230646,0.543427081,0.003109284,0.021855234,0.031846526,3.877990583,0.117734406,2.163821336,0.543427081,0.026409309,1,2.190230646,8.493693819,0.840173292
2144188275,2019,2018,1,"1,00",0.120896682,0.029175452,3.140811456,0.041527023,17.11677444,0.137522723,0.620286317,0.064748326,0.045489938,0.023038508,0.641360559,0.592044019,1.090284791,0.120896682,0.10936404,1,2.633563245,0.72956221,7.27152561
2490904636,2019,2018,1,"1,00",0.00043806,0.000798815,2280.058824,0.000322103,1.032258065,0.000438246,0.001095149,0.000261269,0.000647946,0.000180378,1.23284159,0.810120497,0.955440695,0.000335021,0.000322489,0.764705882,1.001096463,1.233365987,2281.823529
150914919,2019,2018,1,"1,00",0.003687188,0.00616107,270.2094017,0.00124482,0,0.003700833,0.003687188,0.000858145,0.004247276,0.003545373,1.450593259,0.686831271,0.934871657,0.003687188,0.001249427,1,1.003700833,1.455961663,270.2094017
6433254011,2018,2016,1,"1,00",0.016451869,0.001796564,59.78336704,0,119.8518519,0.016727061,0.016451869,0,0.012454234,0.00116444,0.144253282,5.325539828,0.360037716,0.016451869,0,1,1.016727061,0.146666216,59.78336704
2088191878,2019,2016,1,"1,00",0.09930586,0.173234945,9.069899244,0.000487774,4.547252906,0.110254808,0.09930586,4.19E-05,0.014873956,0.042636483,11.64686386,0.009697978,1.109741026,0.09930586,0.000541554,1,1.110254808,12.9309866,9.069899244
6393969377,2018,2016,1,"1,00",-0.299351897,-0.211799937,-4.340550064,0.002333169,-0.196682564,-0.230385547,-0.998301524,0.005914076,-0.536866673,-0.148348456,0.394511241,3.18798151,0.22931917,-3.316061407,0.001795641,3.334876221,0.231692718,0.303621553,-4.340550064
6566426515,2017,2015,2,"1,00",-0.405217625,-0.404730937,-3.438818828,0.092067834,-0.031389298,-0.288366455,-0.719760348,0.04422446,-0.194411079,-0.264162184,2.081830616,0.657873099,0.379568146,-1.085791152,0.066070912,1.805222505,0.48347625,1.481500502,-3.467809737
636311444,2019,2018,1,"1,00",-1.951151607,-1.866552771,-1.51216111,0.054922804,-0.000847486,-0.661149228,-2.018729436,0.00825001,-0.280376763,-1.992849911,6.657301949,0.442953275,0.248134648,-2.167402377,0.018615025,1.034991568,0.315790602,2.255831904,-1.512517836
120448350,2019,2018,1,"1,00",0.002461652,0.00279657,405.2312925,0.000385156,0,0.002467727,-0.008054793,0.000434155,0.003152341,0.000653091,0.8871408,1.12444197,0.979502762,-0.008140401,0.000386107,-3.272108844,0.99192533,0.889330021,405.2312925
2094866804,2019,2017,1,"1,00",-0.022158093,-0.012136058,-46.13023725,0.050714182,0,-0.021677755,-0.080489469,0.091159499,-0.021814746,-0.025614353,0.556323613,1.837344432,0.731878666,-0.085463486,0.049614812,3.632004038,0.921255362,0.544263766,-46.13023725
2073551250,2019,2018,1,"1,00",0.014807279,0.018857617,66.53562341,0.03513432,0,0.015029543,0.014788441,0.006579876,0.003531612,0.006518217,5.339663163,0.184508185,0.97934872,0.014807279,0.035661701,1,1.015010421,5.419813756,66.53562341
207673818,2017,2016,1,"1,00",0.242078771,0.182725803,3.130886808,0.017350868,0,0.319398324,0.239961998,0.00103646,0.010915191,0.133923363,16.74050369,0.045274697,1.267653333,0.240471021,0.022892706,0.991255852,1.316605458,22.08739252,3.130886808
9787021311,2016,2014,1,"1,00",-719.4615385,11.53846154,-0.665241099,0,20.96,-0.998612001,-477.6153846,0,0.009248983,8.538461538,1247.538462,0.383647799,0.001387999,-719.4615385,0,1,0.00208936,1.731582319,-1.001389928
6741890713,2018,2015,1,"1,00",0.076816567,0.059117452,12.01802508,0,0,0.083208347,0.076816567,0,0.061948019,0.034615616,0.954307387,0.967385819,1.078969677,0.076816567,0,1,1.083208347,1.033713727,12.01802508
